Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,40,80,4,50,0.21837037621840655,0.23026086654014644,0.99083945277927243,0.99149841347690126,2018-05-26 14:18:50.622757,2018-05-26 15:13:45.723484
Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,1,2,5,50,0.12314532829820928,0.46129705201607996,0.99399999999999999,0.99399999999999999,2018-05-26 15:16:24.535238,2018-05-26 15:17:47.554093
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,2,4,5,50,0.11030785698459948,0.40400612167399713,0.99444999999999995,0.99480000000000002,2018-05-26 15:16:24.535238,2018-05-26 15:18:56.393556
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,3,6,5,50,0.098120964794737447,0.5133949144171861,0.99436152178974879,0.99453166243982261,2018-05-26 15:16:24.535238,2018-05-26 15:20:06.529152
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,4,8,5,50,0.083423989771193391,0.24138298325600016,0.99678403030283802,0.99745209090851417,2018-05-26 15:16:24.535238,2018-05-26 15:21:17.515434
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,5,50,0.088701955272327493,0.03628312156236204,0.9954771708063227,0.99685758073433062,2018-05-26 15:16:24.535238,2018-05-26 15:22:31.920113
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,5,50,0.075209198909961167,0.081035520255145002,0.99520820661383969,0.99706673244287103,2018-05-26 15:16:24.535238,2018-05-26 15:23:53.585215
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,5,50,0.10175922113456522,0.040243607091334226,0.99532957427529145,0.99679166461934532,2018-05-26 15:16:24.535238,2018-05-26 15:25:21.069098
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,5,50,0.11686393701850743,0.052474153293708636,0.99464104710957779,0.9971337793142252,2018-05-26 15:16:24.535238,2018-05-26 15:26:49.347421
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,5,50,0.095657991550335192,0.04827778009995469,0.99579927963706516,0.99769495382793671,2018-05-26 15:16:24.535238,2018-05-26 15:28:20.271337
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,10,20,5,50,0.099365463926979675,0.054360539494476723,0.99554877649781626,0.99737248573056425,2018-05-26 15:16:24.535238,2018-05-26 15:29:44.362005
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,11,22,5,50,0.096069178988235387,0.067801622263473707,0.9950041589778843,0.99672480011316966,2018-05-26 15:16:24.535238,2018-05-26 15:31:16.886267
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,12,24,5,50,0.10786426532422808,0.06575587242983813,0.99546847012470585,0.9969768155129225,2018-05-26 15:16:24.535238,2018-05-26 15:32:51.705845
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,13,26,5,50,0.11293748297277559,0.081357074114871947,0.99431887139720521,0.99651500412062255,2018-05-26 15:16:24.535238,2018-05-26 15:34:24.509808
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,14,28,5,50,0.096914591091475377,0.082055350294052115,0.99518186301999079,0.99663855392151002,2018-05-26 15:16:24.535238,2018-05-26 15:36:02.316537
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,15,30,5,50,0.11757998929389961,0.099891209030529629,0.99558523634875296,0.99663082454499141,2018-05-26 15:16:24.535238,2018-05-26 15:37:35.849834
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,16,32,5,50,0.11172064065784559,0.092766431091313481,0.99405082723016103,0.99663957397047742,2018-05-26 15:16:24.535238,2018-05-26 15:39:12.744712
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,17,34,5,50,0.12706546521818007,0.098719200955686523,0.99400473364957764,0.99608391376691208,2018-05-26 15:16:24.535238,2018-05-26 15:40:49.525617
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,18,36,5,50,0.11751892273066193,0.098974205990259356,0.99480596062229831,0.99617518198350807,2018-05-26 15:16:24.535238,2018-05-26 15:42:26.179408
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,19,38,5,50,0.11952262873585973,0.10803225030014159,0.99463207359053807,0.99597360766254028,2018-05-26 15:16:24.535238,2018-05-26 15:44:02.567346
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,20,40,5,50,0.13473650633589793,0.12000567400246324,0.99450183692651373,0.99520038267873279,2018-05-26 15:16:24.535238,2018-05-26 15:45:32.490709
