Dataset,User Number,Itemset Size,Dummy Item Proportion,k,Candidate Set Size,Privacy_Parameter,User Itemset Size,RE1,RE2,NDCG1,NDCG2,Start Time,Finishe Time
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.16043392261095318,0.91548200122025636,0.993360439871274,0.9939219842490062,2018-05-26 14:18:50.622757,2018-05-26 14:25:19.644048
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,5,10,4,50,0.089383770591824271,0.020855158971860216,0.992103784033811,0.9936847925060728,2018-05-26 14:18:50.622757,2018-05-26 14:25:27.083881
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.12303891718036772,0.038099697486498552,0.9940184656641567,0.9948792383382217,2018-05-26 14:18:50.622757,2018-05-26 14:25:34.613963
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.077147652515249188,0.06793129721806894,0.9954619475948266,0.9958242855385658,2018-05-26 14:18:50.622757,2018-05-26 14:25:42.093555
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.15705795384773527,0.065794853004029166,0.995153830741496,0.9958969722931315,2018-05-26 14:18:50.622757,2018-05-26 14:25:49.677187
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.086834395990000451,0.049505287777099935,0.9968181480269777,0.9976735082823244,2018-05-26 14:18:50.622757,2018-05-26 14:25:57.482163
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.098373463054146126,0.032278825105785065,0.9957005235209253,0.9973305445794781,2018-05-26 14:18:50.622757,2018-05-26 14:26:04.963145
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.089383603362163444,0.029223514841434109,0.9962999274592541,0.9995683424543024,2018-05-26 14:18:50.622757,2018-05-26 14:26:12.619321
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.096598922178822488,0.47610340914959032,0.9900112357499907,0.9904031384790014,2018-05-26 14:18:50.622757,2018-05-26 14:26:20.366583
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.13631301549094882,0.024964803587538165,0.9952196458780201,0.9973659262506323,2018-05-26 14:18:50.622757,2018-05-26 14:26:27.795579
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.098637914790391371,0.038243766192897759,0.9919504592770869,0.9923710178726575,2018-05-26 14:18:50.622757,2018-05-26 14:26:35.509739
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,6,12,4,50,0.072789571350244192,0.033174218451062033,0.9921845115120717,0.9931846486539107,2018-05-26 14:18:50.622757,2018-05-26 14:26:42.946052
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.067419158023184905,0.040997250404608332,0.9964726391262325,0.9970399620457333,2018-05-26 14:18:50.622757,2018-05-26 14:26:50.825856
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.13346552776082982,0.027360324239518667,0.9931442074870225,0.9930121132616158,2018-05-26 14:18:50.622757,2018-05-26 14:26:58.430269
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.078298209282494688,0.02941907086202402,0.9955819235963013,0.9960906656702055,2018-05-26 14:18:50.622757,2018-05-26 14:27:06.111667
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.17310269216713364,0.090174982162435094,0.9858329706822819,0.9865790709059269,2018-05-26 14:18:50.622757,2018-05-26 14:27:13.997815
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.086825435497624504,0.042338969755077185,0.9971505367402981,0.9983613389099286,2018-05-26 14:18:50.622757,2018-05-26 14:27:21.608102
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.077806938932274985,0.057334175891223083,0.9957973866300848,0.9985979017436921,2018-05-26 14:18:50.622757,2018-05-26 14:27:29.458144
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.081495919113168502,0.039246993717696493,0.9927081476984299,0.998059580563972,2018-05-26 14:18:50.622757,2018-05-26 14:27:37.444948
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.049321469722186768,0.030882915963315681,0.9983786385948916,0.9994314443924535,2018-05-26 14:18:50.622757,2018-05-26 14:27:45.631130
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.07031916189548057,0.054829309644490787,0.9949541155116641,0.9981009731513003,2018-05-26 14:18:50.622757,2018-05-26 14:27:52.962702
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,7,14,4,50,0.089841366687004376,0.03643305228889665,0.996761373383692,0.9979169797141653,2018-05-26 14:18:50.622757,2018-05-26 14:28:00.641002
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.068644003802133619,0.066568845483026523,0.9956226053376965,0.9987807631901778,2018-05-26 14:18:50.622757,2018-05-26 14:28:08.025779
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.13408336466626686,0.077301419409376237,0.9965586146483633,0.9972594319334396,2018-05-26 14:18:50.622757,2018-05-26 14:28:15.498100
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.10805606533658385,0.051872373309781852,0.9946157507108752,0.9959000427375764,2018-05-26 14:18:50.622757,2018-05-26 14:28:22.975710
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.13392824778053503,0.066629890439234202,0.9936787786248265,0.9945467172468611,2018-05-26 14:18:50.622757,2018-05-26 14:28:30.606340
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.12404157210317399,0.072318514777081691,0.9972540173401168,0.9976777959765684,2018-05-26 14:18:50.622757,2018-05-26 14:28:38.398822
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.12451728775535575,0.055898891826221486,0.9929741462053211,0.9938160624328299,2018-05-26 14:18:50.622757,2018-05-26 14:28:45.964870
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.11927516491901299,0.053780886637983125,0.9954386038521447,0.9976330123672412,2018-05-26 14:18:50.622757,2018-05-26 14:28:53.748433
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.092172247695862214,0.048721523967724417,0.9956554009586577,0.9969850043391788,2018-05-26 14:18:50.622757,2018-05-26 14:29:01.596579
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.055257863423169559,0.046088896333292648,0.9947836840966222,0.997806510312544,2018-05-26 14:18:50.622757,2018-05-26 14:29:09.616540
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,8,16,4,50,0.18675788204440957,0.013352003687890251,0.9960740630737728,0.9992290444749589,2018-05-26 14:18:50.622757,2018-05-26 14:29:17.088492
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.10387988792788412,0.06674089892210687,0.9913062711508708,0.9925848375588344,2018-05-26 14:18:50.622757,2018-05-26 14:29:25.205942
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.065436241610738327,0.059103152366643784,0.9949794650483533,0.9960024377449233,2018-05-26 14:18:50.622757,2018-05-26 14:29:33.082126
Random_Itemset_different_privacy_003_5e5_true_5,500000,1000,10.060128,9,18,4,50,0.07031916189548057,0.069701376177886118,0.9969131090483189,0.9961450098342521,2018-05-26 14:18:50.622757,2018-05-26 14:29:40.686382
